,win,home_team_api_id,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth,away_team_api_id,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA
15903,-1,10251,55,44,47,43,49,43,41,40,9800,55,44,47,43,49,43,41,40,1.75,3.6,4.0,1.75,3.5,4.1,1.7,3.4,4.3,1.83,3.5,4.33
15904,-1,10251,55,44,47,43,49,43,41,40,9925,55,44,47,43,49,43,41,40,7.5,5.0,1.0,7.0,4.75,1.33,7.0,4.1,1.37,9.0,4.5,1.36
15905,1,10251,55,44,47,43,49,43,41,40,8649,55,44,47,43,49,43,41,40,1.91,3.4,4.0,1.85,3.4,3.75,1.9,3.2,3.6,1.95,3.4,3.8
15906,-1,10251,55,44,47,43,49,43,41,40,9938,55,44,47,43,49,43,41,40,2.88,3.4,2.0,2.9,3.2,2.25,2.8,3.1,2.3,2.9,3.3,2.37
15907,0,10251,55,44,47,43,49,43,41,40,9938,55,44,47,43,49,43,41,40,2.75,3.2,2.0,2.7,3.0,2.5,2.6,3.1,2.5,2.62,3.25,2.62
15908,0,10251,55,44,47,43,49,43,41,40,9927,55,44,47,43,49,43,41,40,2.5,3.3,2.0,2.55,3.3,2.45,2.7,3.1,2.4,2.75,3.3,2.5
15909,-1,10251,55,44,47,43,49,43,41,40,8485,55,44,47,43,49,43,41,40,3.6,3.5,2.0,3.5,3.3,1.95,3.3,3.2,2.0,3.6,3.3,2.05
15910,-1,10251,55,44,47,43,49,43,41,40,9860,55,44,47,43,49,43,41,40,1.8,3.5,4.0,1.8,3.5,3.8,0.0,0.0,0.0,1.8,3.5,4.33
15911,0,10251,55,44,47,43,49,43,41,40,8426,55,44,47,43,49,43,41,40,2.5,3.4,2.0,2.25,3.25,2.9,2.1,3.1,3.2,2.37,3.4,2.75
15912,-1,10251,55,44,47,43,49,43,41,40,8597,55,44,47,43,49,43,41,40,2.2,3.4,3.0,2.2,3.2,3.0,2.2,3.2,2.9,2.2,3.3,3.2
15913,0,10251,55,44,47,43,49,43,41,40,8649,55,44,47,43,49,43,41,40,2.38,3.4,2.0,2.2,3.25,2.95,2.4,3.1,2.7,2.3,3.4,3.0
15914,1,10251,55,44,47,43,49,43,41,40,9800,55,44,47,43,49,43,41,40,2.1,3.4,3.0,1.95,3.3,3.5,2.0,3.2,3.3,2.05,3.3,3.6
15915,0,10251,55,44,47,43,49,43,41,40,8426,55,44,47,43,49,43,41,40,2.1,3.4,3.0,1.95,3.4,3.4,2.0,3.2,3.3,2.0,3.3,3.75
15916,0,10251,55,44,47,43,49,43,41,40,8467,55,44,47,43,49,43,41,40,2.75,3.5,2.0,2.55,3.25,2.5,2.8,3.1,2.3,2.7,3.4,2.5
15917,-1,10251,55,44,47,43,49,43,41,40,8066,55,44,47,43,49,43,41,40,3.1,3.4,2.0,2.75,3.4,2.25,3.0,3.1,2.2,2.8,3.4,2.37
15918,-1,10251,55,44,47,43,49,43,41,40,9927,55,44,47,43,49,43,41,40,3.0,3.25,2.0,3.1,3.25,2.45,2.7,3.1,2.4,2.87,3.3,2.4
15919,0,10251,55,44,47,43,49,43,41,40,9925,55,44,47,43,49,43,41,40,7.5,5.0,1.0,6.5,4.33,1.4,6.5,4.0,1.4,8.0,4.5,1.4
15920,-1,10251,55,44,47,43,49,43,41,40,8485,55,44,47,43,49,43,41,40,3.0,3.4,2.0,2.9,3.2,2.25,2.8,3.1,2.3,2.87,3.3,2.4
15921,1,10252,63,54,60,48,38,35,44,54,8654,63,54,60,48,38,35,44,54,1.91,3.7,4.0,1.95,3.5,3.7,1.9,3.45,3.8,1.95,3.6,4.0
15922,-1,10252,63,54,60,48,38,35,44,54,8191,63,54,60,48,38,35,44,54,2.1,3.6,3.0,2.1,3.5,3.25,2.0,3.3,3.6,2.1,3.4,3.6
15923,-1,10252,63,54,60,48,38,35,44,54,9825,63,54,60,48,38,35,44,54,4.75,3.6,1.0,4.2,3.4,1.85,4.0,3.45,1.85,4.5,3.75,1.8
15924,-1,10252,63,54,60,48,38,35,44,54,8456,63,54,60,48,38,35,44,54,7.5,4.5,1.0,6.75,4.2,1.53,5.6,3.9,1.55,6.5,4.33,1.5
15925,1,10252,63,54,60,48,38,35,44,54,8668,63,54,60,48,38,35,44,54,2.75,3.3,2.0,2.65,3.25,2.6,2.5,3.3,2.65,2.7,3.3,2.7
15926,0,10252,63,54,60,48,38,35,44,54,10172,63,54,60,48,38,35,44,54,2.15,3.4,3.0,2.15,3.3,3.3,2.0,3.3,3.6,2.1,3.4,3.75
15927,-1,10252,63,54,60,48,38,35,44,54,10003,63,54,60,48,38,35,44,54,2.5,3.25,2.0,2.5,3.0,3.0,2.3,3.2,3.0,2.4,3.25,3.0
15928,1,10252,63,54,60,48,38,35,44,54,8667,63,54,60,48,38,35,44,54,2.3,3.3,3.0,2.35,3.1,3.1,2.1,3.3,3.3,2.25,3.2,3.6
15929,-1,10252,63,54,60,48,38,35,44,54,8586,63,54,60,48,38,35,44,54,3.75,3.6,2.0,3.6,3.5,2.1,3.3,3.3,2.1,3.6,3.5,2.1
15930,0,10252,63,54,60,48,38,35,44,54,8466,63,54,60,48,38,35,44,54,5.25,3.75,1.0,4.33,3.6,1.78,4.2,3.5,1.8,4.5,3.5,1.8
15931,1,10252,63,54,60,48,38,35,44,54,8197,63,54,60,48,38,35,44,54,2.4,3.4,3.0,2.4,3.2,3.2,2.2,3.3,3.1,2.3,3.3,3.3
15932,0,10252,63,54,60,48,38,35,44,54,10260,63,54,60,48,38,35,44,54,6.25,4.0,1.0,6.0,3.9,1.62,5.4,3.7,1.6,6.0,4.0,1.6
15933,0,10252,63,54,60,48,38,35,44,54,8472,63,54,60,48,38,35,44,54,2.35,3.3,3.0,2.35,3.1,3.1,2.3,3.1,3.1,2.3,3.2,3.2
15934,0,10252,63,54,60,48,38,35,44,54,10261,63,54,60,48,38,35,44,54,2.5,3.4,3.0,2.6,3.25,2.9,2.3,3.3,2.9,2.5,3.3,2.87
15935,0,10252,63,54,60,48,38,35,44,54,9826,63,54,60,48,38,35,44,54,2.4,3.3,3.0,2.4,3.2,2.9,2.4,3.1,2.95,2.38,3.25,3.3
15936,-1,10252,63,54,60,48,38,35,44,54,8650,63,54,60,48,38,35,44,54,4.5,3.6,1.0,4.0,3.4,1.91,3.8,3.45,1.9,4.5,3.5,1.85
15937,-1,10252,63,54,60,48,38,35,44,54,8455,63,54,60,48,38,35,44,54,10.0,5.25,1.0,9.0,4.4,1.36,7.6,4.8,1.35,10.5,4.75,1.36
15938,-1,10252,63,54,60,48,38,35,44,54,10194,63,54,60,48,38,35,44,54,2.7,3.2,2.0,2.65,3.1,2.7,2.6,3.1,2.7,2.6,3.2,2.9
15939,1,10252,63,54,60,48,38,35,44,54,8659,63,54,60,48,38,35,44,54,2.88,3.1,2.0,2.8,3.1,2.8,2.6,3.1,2.7,2.75,3.1,2.87
15940,0,10252,63,59,52,55,34,39,41,54,9850,63,59,52,55,34,39,41,54,2.0,3.5,3.0,2.0,3.5,3.9,1.85,3.45,4.0,1.91,3.4,4.0
15941,0,10252,63,59,52,55,34,39,41,54,8659,63,59,52,55,34,39,41,54,2.4,3.3,3.0,2.4,3.3,3.1,2.6,3.1,2.6,2.4,3.3,2.88
15942,-1,10252,63,59,52,55,34,39,41,54,8668,63,59,52,55,34,39,41,54,2.9,3.4,2.0,2.95,3.3,2.45,2.5,3.2,2.6,2.75,3.3,2.5
15943,-1,10252,63,59,52,55,34,39,41,54,8455,63,59,52,55,34,39,41,54,4.5,3.8,1.0,4.33,3.75,1.75,4.3,3.8,1.7,4.33,3.6,1.8
15944,-1,10252,63,59,52,55,34,39,41,54,10260,63,59,52,55,34,39,41,54,7.0,4.5,1.0,7.0,4.0,1.48,6.1,4.0,1.5,6.5,4.0,1.5
15945,0,10252,63,59,52,55,34,39,41,54,9825,63,59,52,55,34,39,41,54,4.75,3.75,1.0,5.0,3.8,1.65,4.7,3.6,1.7,5.0,3.5,1.73
15946,1,10252,63,59,52,55,34,39,41,54,9798,63,59,52,55,34,39,41,54,1.95,3.4,4.0,1.9,3.4,4.0,2.0,3.4,3.5,2.0,3.25,4.0
15947,1,10252,63,59,52,55,34,39,41,54,10003,63,59,52,55,34,39,41,54,2.38,3.25,3.0,2.3,3.3,3.0,2.3,3.2,2.8,2.25,3.3,3.1
15948,0,10252,63,59,52,55,34,39,41,54,10194,63,59,52,55,34,39,41,54,2.4,3.2,3.0,2.4,3.1,3.0,2.4,3.3,2.75,2.4,3.25,2.9
15949,-1,10252,63,59,52,55,34,39,41,54,8528,63,59,52,55,34,39,41,54,2.4,3.25,3.0,2.35,3.2,3.1,2.2,3.2,3.2,2.3,3.25,3.1
15950,-1,10252,63,59,52,55,34,39,41,54,8466,63,59,52,55,34,39,41,54,2.55,3.5,2.0,2.45,3.25,2.85,2.3,3.3,2.9,2.4,3.3,2.88
15951,-1,10252,63,59,52,55,34,39,41,54,10261,63,59,52,55,34,39,41,54,2.9,3.4,2.0,2.85,3.2,2.5,2.4,3.3,2.75,2.8,3.1,2.62
15952,1,10252,63,59,52,55,34,39,41,54,8654,63,59,52,55,34,39,41,54,2.63,3.4,2.0,2.55,3.25,2.75,2.45,3.3,2.7,2.4,3.4,2.8
15953,-1,10252,63,59,52,55,34,39,41,54,8456,63,59,52,55,34,39,41,54,7.5,4.5,1.0,7.5,4.25,1.44,5.6,3.9,1.55,5.5,4.33,1.53
15954,1,10252,63,59,52,55,34,39,41,54,10172,63,59,52,55,34,39,41,54,2.3,3.4,3.0,2.1,3.4,3.4,2.1,3.3,3.3,2.25,3.4,3.1
15955,-1,10252,63,59,52,55,34,39,41,54,8650,63,59,52,55,34,39,41,54,5.0,4.0,1.0,4.75,3.8,1.7,4.2,3.5,1.8,4.33,3.6,1.8
15956,0,10252,63,59,52,55,34,39,41,54,9879,63,59,52,55,34,39,41,54,2.3,3.3,3.0,2.25,3.2,3.25,2.2,3.3,3.1,2.2,3.3,3.25
15957,1,10252,63,59,52,55,34,39,41,54,8472,63,59,52,55,34,39,41,54,2.3,3.4,3.0,2.2,3.25,3.3,2.0,3.2,3.7,2.25,3.3,3.2
15958,-1,10252,63,59,52,55,34,39,41,54,8586,63,59,52,55,34,39,41,54,3.75,3.5,2.0,3.75,3.5,1.95,3.3,3.3,2.1,3.4,3.5,2.05
15959,0,10252,67,58,44,60,56,43,50,52,10194,67,58,44,60,56,43,50,52,2.2,3.3,3.0,2.15,3.2,3.4,2.2,3.1,3.1,2.3,3.2,3.2
15960,0,10252,67,58,44,60,56,43,50,52,8472,67,58,44,60,56,43,50,52,2.3,3.3,3.0,2.3,3.2,3.1,2.2,3.1,3.1,2.25,3.3,3.0
15961,0,10252,67,58,44,60,56,43,50,52,8586,67,58,44,60,56,43,50,52,4.2,3.75,1.0,4.25,3.6,1.8,4.0,3.4,1.8,4.0,3.4,1.91
15962,0,10252,67,58,44,60,56,43,50,52,10261,67,58,44,60,56,43,50,52,1.91,3.4,4.0,1.9,3.4,4.0,2.0,3.3,3.3,2.0,3.2,4.0
15963,1,10252,67,58,44,60,56,43,50,52,8528,67,58,44,60,56,43,50,52,1.62,3.75,6.0,1.6,3.8,5.5,1.7,3.5,4.4,1.67,3.5,6.0
15964,-1,10252,67,58,44,60,56,43,50,52,8659,67,58,44,60,56,43,50,52,2.0,3.3,4.0,1.9,3.4,4.0,2.0,3.3,3.3,1.91,3.4,4.0
15965,-1,10252,67,58,44,60,56,43,50,52,8455,67,58,44,60,56,43,50,52,4.5,3.5,1.0,4.2,3.6,1.88,3.8,3.3,1.87,4.0,3.4,1.91
15966,-1,10252,67,58,44,60,56,43,50,52,10260,67,58,44,60,56,43,50,52,5.0,3.6,1.0,5.0,3.5,1.7,4.3,3.4,1.75,5.0,3.75,1.67
15967,0,10252,67,58,44,60,56,43,50,52,8668,67,58,44,60,56,43,50,52,2.4,3.25,3.0,2.45,3.1,2.95,2.4,3.2,2.7,2.4,3.25,2.88
15968,-1,10252,67,58,44,60,56,43,50,52,8456,67,58,44,60,56,43,50,52,5.5,3.6,1.0,5.25,3.8,1.67,4.4,3.5,1.7,5.5,3.5,1.62
15969,-1,10252,67,58,44,60,56,43,50,52,8650,67,58,44,60,56,43,50,52,4.2,3.4,1.0,4.1,3.4,1.95,3.4,3.2,2.0,4.0,3.3,1.95
15970,-1,10252,67,58,44,60,56,43,50,52,9825,67,58,44,60,56,43,50,52,5.0,3.6,1.0,4.75,3.8,1.72,4.3,3.4,1.75,5.0,3.5,1.73
15971,0,10252,67,58,44,60,56,43,50,52,10172,67,58,44,60,56,43,50,52,1.8,3.5,4.0,1.78,3.6,4.75,1.8,3.4,4.0,1.85,3.3,4.5
15972,1,10252,67,58,44,60,56,43,50,52,9850,67,58,44,60,56,43,50,52,1.83,3.5,4.0,1.8,3.4,4.5,1.85,3.4,3.8,1.8,3.5,4.5
15973,0,10252,67,58,44,60,56,43,50,52,8602,67,58,44,60,56,43,50,52,2.1,3.25,3.0,2.0,3.4,3.9,2.0,3.3,3.3,1.91,3.4,4.0
15974,1,10252,67,58,44,60,56,43,50,52,8655,67,58,44,60,56,43,50,52,1.73,3.4,5.0,1.65,3.5,5.5,1.7,3.5,4.4,1.73,3.5,5.0
15975,1,10252,67,58,44,60,56,43,50,52,9879,67,58,44,60,56,43,50,52,2.5,3.25,2.0,2.35,3.2,3.0,2.4,3.2,2.7,2.3,3.3,3.0
15976,-1,10252,67,58,44,60,56,43,50,52,10003,67,58,44,60,56,43,50,52,1.83,3.4,4.0,1.75,3.45,4.75,1.8,3.4,4.0,1.8,3.5,4.5
15977,-1,10252,67,58,44,60,56,43,50,52,8559,67,58,44,60,56,43,50,52,1.91,3.5,4.0,1.95,3.7,3.75,2.0,3.3,3.3,2.0,3.4,3.75
15978,-1,10252,65,50,45,55,50,35,45,65,8472,65,50,45,55,50,35,45,65,2.2,3.25,3.0,2.15,3.25,3.25,2.1,3.3,3.1,2.0,3.5,3.0
15979,1,10252,65,50,45,55,50,35,45,65,8483,65,50,45,55,50,35,45,65,1.62,3.75,6.0,1.6,3.5,5.75,1.6,3.6,5.0,1.57,3.75,6.0
15980,1,10252,65,50,45,55,50,35,45,65,8650,65,50,45,55,50,35,45,65,3.2,3.4,2.0,3.15,3.35,2.15,2.8,3.2,2.3,3.0,3.25,2.38
15981,1,10252,65,50,45,55,50,35,45,65,8668,65,50,45,55,50,35,45,65,2.5,3.25,2.0,2.45,3.2,2.8,2.4,3.2,2.7,2.38,3.25,3.0
15982,-1,10252,65,50,45,55,50,35,45,65,8602,65,50,45,55,50,35,45,65,1.83,3.5,4.0,1.75,3.4,4.65,1.85,3.4,3.8,1.8,3.5,4.5
15983,0,10252,65,50,45,55,50,35,45,65,9879,65,50,45,55,50,35,45,65,1.91,3.4,4.0,1.95,3.3,3.75,1.95,3.2,3.6,1.91,3.4,4.0
15984,1,10252,65,50,45,55,50,35,45,65,8659,65,50,45,55,50,35,45,65,2.1,3.3,3.0,2.0,3.4,3.5,1.9,3.3,3.7,2.0,3.4,3.75
15985,0,10252,65,50,45,55,50,35,45,65,8528,65,50,45,55,50,35,45,65,1.8,3.6,4.0,1.75,3.45,4.5,1.9,3.4,3.6,1.83,3.5,4.33
15986,1,10252,65,50,45,55,50,35,45,65,8456,65,50,45,55,50,35,45,65,3.5,3.4,2.0,3.55,3.35,2.0,3.3,3.3,2.0,3.75,3.4,2.0
15987,-1,10252,65,50,45,55,50,35,45,65,9825,65,50,45,55,50,35,45,65,3.4,3.3,2.0,3.5,3.5,2.1,3.3,3.3,2.0,3.3,3.3,2.2
15988,0,10252,65,50,45,55,50,35,45,65,8658,65,50,45,55,50,35,45,65,1.8,3.6,4.0,1.85,3.4,4.6,1.8,3.4,4.0,1.83,3.4,4.5
15989,0,10252,65,50,45,55,50,35,45,65,10194,65,50,45,55,50,35,45,65,1.8,3.6,4.0,1.75,3.45,4.5,1.8,3.4,4.0,1.8,3.5,4.5
15990,1,10252,65,50,45,55,50,35,45,65,8655,65,50,45,55,50,35,45,65,1.73,3.6,5.0,1.7,3.4,5.0,1.85,3.4,3.8,1.8,3.5,4.5
15991,0,10252,65,50,45,55,50,35,45,65,8455,65,50,45,55,50,35,45,65,5.0,3.6,1.0,5.5,3.9,1.65,4.3,3.4,1.75,5.0,3.5,1.73
15992,-1,10252,65,50,45,55,50,35,45,65,8586,65,50,45,55,50,35,45,65,3.2,3.3,2.0,3.1,3.2,2.25,2.7,3.2,2.4,3.0,3.25,2.38
15993,0,10252,65,50,45,55,50,35,45,65,8559,65,50,45,55,50,35,45,65,1.8,3.6,4.0,1.8,3.3,4.5,1.8,3.4,4.0,1.8,3.25,5.0
15994,0,10252,65,50,45,55,50,35,45,65,10260,65,50,45,55,50,35,45,65,4.5,3.6,1.0,4.25,3.45,1.8,3.7,3.3,1.9,4.5,3.5,1.8
15995,1,10252,65,50,45,55,50,35,45,65,10261,65,50,45,55,50,35,45,65,1.83,3.6,4.0,1.8,3.4,4.3,1.9,3.3,3.7,1.83,3.5,4.33
15996,1,10252,65,50,45,55,50,35,45,65,8654,65,50,45,55,50,35,45,65,2.0,3.3,4.0,1.85,3.4,4.1,1.8,3.4,4.0,1.83,3.4,4.33
15997,1,10252,70,59,65,70,50,30,70,30,10194,70,59,65,70,50,30,70,30,1.4,4.33,9.0,1.45,3.85,7.5,1.45,4.0,7.0,1.44,4.0,8.0
15998,0,10252,70,59,65,70,50,30,70,30,10260,70,59,65,70,50,30,70,30,4.2,3.5,1.0,4.2,3.5,1.8,3.9,3.3,1.9,4.0,3.4,1.91
15999,-1,10252,70,59,65,70,50,30,70,30,8528,70,59,65,70,50,30,70,30,1.67,3.6,5.0,1.65,3.4,5.0,1.7,3.5,4.9,1.67,3.3,4.5
16000,1,10252,70,59,65,70,50,30,70,30,8667,70,59,65,70,50,30,70,30,1.44,4.33,7.0,1.45,4.0,7.0,1.5,3.8,6.7,1.44,4.0,8.0
16001,0,10252,70,59,65,70,50,30,70,30,8602,70,59,65,70,50,30,70,30,1.4,4.33,9.0,1.35,4.5,8.5,1.4,4.3,7.5,1.4,4.5,8.0
16002,1,10252,70,59,65,70,50,30,70,30,8559,70,59,65,70,50,30,70,30,1.8,3.5,4.0,1.7,3.6,4.6,1.75,3.5,4.6,1.73,3.5,5.0
16003,0,10252,70,59,65,70,50,30,70,30,9825,70,59,65,70,50,30,70,30,3.2,3.25,2.0,3.25,3.25,2.15,3.4,3.25,2.1,2.75,3.2,2.25
16004,0,10252,70,59,65,70,50,30,70,30,8472,70,59,65,70,50,30,70,30,1.53,3.8,7.0,1.55,4.0,5.5,1.5,3.9,6.5,1.53,3.5,5.5
16005,0,10252,70,59,65,70,50,30,70,30,8456,70,59,65,70,50,30,70,30,2.75,3.25,2.0,2.6,3.3,2.4,2.6,3.2,2.6,2.62,3.3,2.62
16006,1,10252,70,59,65,70,50,30,70,30,8191,70,59,65,70,50,30,70,30,1.36,4.5,10.0,1.35,4.5,8.5,1.4,4.3,7.5,1.36,4.5,9.0
16007,0,10252,70,59,65,70,50,30,70,30,8668,70,59,65,70,50,30,70,30,2.25,3.3,3.0,2.25,3.3,3.0,2.1,3.2,3.2,2.2,3.2,2.8
16008,0,10252,70,59,65,70,50,30,70,30,8654,70,59,65,70,50,30,70,30,1.53,3.8,7.0,1.5,3.75,6.75,1.55,3.7,6.0,1.57,3.75,6.0
16009,1,10252,70,59,65,70,50,30,70,30,8455,70,59,65,70,50,30,70,30,4.5,3.6,1.0,4.1,3.55,1.8,4.0,3.4,1.85,4.5,3.5,1.8
16010,-1,10252,70,59,65,70,50,30,70,30,8650,70,59,65,70,50,30,70,30,2.8,3.25,2.0,2.65,3.2,2.55,2.6,3.2,2.6,2.62,3.3,2.6
16011,1,10252,70,59,65,70,50,30,70,30,9879,70,59,65,70,50,30,70,30,1.73,3.6,5.0,1.65,3.5,4.75,1.77,3.45,4.45,1.73,3.4,4.0
16012,-1,10252,70,59,65,70,50,30,70,30,8655,70,59,65,70,50,30,70,30,1.57,4.0,6.0,1.5,4.0,6.0,1.5,3.8,5.7,1.57,3.75,6.0
16013,1,10252,70,59,65,70,50,30,70,30,8462,70,59,65,70,50,30,70,30,1.4,4.2,10.0,1.35,4.0,9.0,1.43,4.0,7.6,1.36,4.5,9.0
16014,1,10252,70,59,65,70,50,30,70,30,8658,70,59,65,70,50,30,70,30,1.62,3.75,6.0,1.6,4.0,5.75,1.65,3.5,4.6,1.62,3.75,5.5
16015,0,10252,70,59,65,70,50,30,70,30,8586,70,59,65,70,50,30,70,30,2.5,3.25,2.0,2.35,3.35,2.8,2.6,3.2,2.6,2.38,3.4,2.88
16016,1,10252,66,72,63,48,56,39,42,52,8344,66,72,63,48,56,39,42,52,2.0,3.5,4.0,1.91,3.4,4.0,2.0,3.3,3.6,1.95,3.5,3.75
16017,0,10252,66,72,63,48,56,39,42,52,8472,66,72,63,48,56,39,42,52,2.0,3.4,4.0,1.95,3.5,3.75,1.9,3.45,3.8,1.9,3.4,4.0
16018,-1,10252,66,72,63,48,56,39,42,52,9826,66,72,63,48,56,39,42,52,1.91,3.5,4.0,1.8,3.5,4.33,1.8,3.5,4.2,1.85,3.4,4.33
16019,-1,10252,66,72,63,48,56,39,42,52,8650,66,72,63,48,56,39,42,52,4.0,3.75,1.0,3.8,3.6,1.91,3.6,3.3,2.0,4.0,3.5,1.91
16020,-1,10252,66,72,63,48,56,39,42,52,9825,66,72,63,48,56,39,42,52,6.0,4.2,1.0,6.0,3.9,1.55,5.5,3.8,1.57,5.5,4.0,1.57
16021,1,10252,66,72,63,48,56,39,42,52,8659,66,72,63,48,56,39,42,52,2.6,3.3,3.0,2.5,3.25,2.8,2.6,3.1,2.7,2.5,3.3,2.87
16022,-1,10252,66,72,63,48,56,39,42,52,8654,66,72,63,48,56,39,42,52,2.1,3.5,3.0,2.0,3.3,3.8,2.1,3.2,3.4,2.0,3.4,3.8
16023,1,10252,66,72,63,48,56,39,42,52,9850,66,72,63,48,56,39,42,52,2.1,3.4,3.0,1.95,3.4,3.75,2.0,3.3,3.6,2.05,3.4,3.6
16024,1,10252,66,72,63,48,56,39,42,52,8455,66,72,63,48,56,39,42,52,7.0,4.33,1.0,7.25,4.0,1.48,6.1,4.0,1.5,7.0,4.0,1.5
16025,-1,10252,66,72,63,48,56,39,42,52,10194,66,72,63,48,56,39,42,52,2.2,3.3,3.0,2.1,3.2,3.6,2.2,3.1,3.3,2.2,3.3,3.5
16026,-1,10252,66,72,63,48,56,39,42,52,9879,66,72,63,48,56,39,42,52,2.05,3.5,4.0,1.95,3.4,3.9,1.9,3.45,3.8,2.0,3.4,3.75
16027,0,10252,66,72,63,48,56,39,42,52,8466,66,72,63,48,56,39,42,52,3.4,3.4,2.0,3.4,3.3,2.1,2.9,3.3,2.3,3.25,3.4,2.2
16028,1,10252,66,72,63,48,56,39,42,52,8667,66,72,63,48,56,39,42,52,2.5,3.3,3.0,2.45,3.1,2.95,2.2,3.2,3.2,2.4,3.2,3.2
16029,-1,10252,66,72,63,48,56,39,42,52,10261,66,72,63,48,56,39,42,52,2.15,3.4,3.0,2.1,3.3,3.5,2.2,3.3,3.1,2.1,3.25,3.5
16030,1,10252,66,72,63,48,56,39,42,52,8456,66,72,63,48,56,39,42,52,6.5,4.2,1.0,7.0,4.1,1.48,5.6,3.9,1.55,6.5,4.0,1.53
16031,0,10252,66,72,63,48,56,39,42,52,10003,66,72,63,48,56,39,42,52,3.0,3.3,2.0,2.75,3.25,2.5,2.6,3.2,2.6,2.62,3.25,2.62
16032,-1,10252,66,72,63,48,56,39,42,52,8586,66,72,63,48,56,39,42,52,4.0,3.5,2.0,3.75,3.5,1.95,3.8,3.45,1.9,3.75,3.4,2.0
16033,-1,10252,66,72,63,48,56,39,42,52,8668,66,72,63,48,56,39,42,52,3.4,3.4,2.0,3.4,3.3,2.15,3.1,3.3,2.2,3.2,3.25,2.25
16034,-1,10252,66,72,63,48,56,39,42,52,10260,66,72,63,48,56,39,42,52,5.25,3.8,1.0,5.25,3.6,1.67,4.5,3.5,1.75,4.5,3.75,1.75
16035,-1,10260,70,45,45,70,65,40,50,40,10252,70,45,45,70,65,40,50,40,1.5,4.2,7.0,1.42,4.25,7.0,1.4,4.3,7.5,1.44,4.0,8.0
16036,1,10260,70,45,45,70,65,40,50,40,8602,70,45,45,70,65,40,50,40,1.17,7.0,19.0,1.15,7.0,14.0,1.17,6.0,15.0,1.2,6.5,13.0
16037,1,10260,70,45,45,70,65,40,50,40,8658,70,45,45,70,65,40,50,40,1.2,6.0,17.0,1.2,5.5,12.0,1.2,5.7,12.0,1.17,5.5,12.0
16038,1,10260,70,45,45,70,65,40,50,40,8655,70,45,45,70,65,40,50,40,1.17,7.0,19.0,1.15,7.0,14.0,1.17,6.0,15.0,1.17,7.0,15.0
16039,1,10260,70,45,45,70,65,40,50,40,8668,70,45,45,70,65,40,50,40,1.4,4.5,9.0,1.38,4.6,9.0,1.35,4.5,8.5,1.4,4.5,8.0
16040,-1,10260,70,45,45,70,65,40,50,40,8455,70,45,45,70,65,40,50,40,2.63,3.2,2.0,2.5,3.2,2.7,2.5,3.1,2.8,2.4,3.3,2.8
16041,1,10260,70,45,45,70,65,40,50,40,8586,70,45,45,70,65,40,50,40,1.5,4.2,7.0,1.48,4.6,6.5,1.45,3.9,6.5,1.5,4.2,6.5
16042,0,10260,70,45,45,70,65,40,50,40,8472,70,45,45,70,65,40,50,40,1.2,6.5,15.0,1.18,6.0,11.0,1.17,6.0,15.0,1.2,6.5,13.0
16043,1,10260,70,45,45,70,65,40,50,40,10194,70,45,45,70,65,40,50,40,1.13,8.0,23.0,1.12,7.75,17.0,1.1,7.3,15.0,1.11,9.0,19.0
16044,1,10260,70,45,45,70,65,40,50,40,9825,70,45,45,70,65,40,50,40,2.2,3.3,3.0,2.05,3.3,3.2,2.0,3.3,3.6,2.0,3.0,3.5
16045,1,10260,70,45,45,70,65,40,50,40,8456,70,45,45,70,65,40,50,40,1.57,4.0,6.0,1.6,3.55,5.1,1.6,3.6,5.6,1.62,3.75,5.5
16046,1,10260,70,45,45,70,65,40,50,40,8528,70,45,45,70,65,40,50,40,1.2,6.5,15.0,1.18,6.0,15.0,1.22,5.3,13.0,1.2,6.5,13.0
16047,1,10260,70,45,45,70,65,40,50,40,8559,70,45,45,70,65,40,50,40,1.2,5.5,13.0,1.2,5.75,13.0,1.2,5.5,14.0,1.2,6.5,13.0
16048,1,10260,70,45,45,70,65,40,50,40,8191,70,45,45,70,65,40,50,40,1.17,7.0,17.0,1.15,7.0,14.0,1.17,6.0,15.0,1.17,7.0,15.0
16049,1,10260,70,45,45,70,65,40,50,40,8667,70,45,45,70,65,40,50,40,1.14,6.5,15.0,1.15,7.0,14.0,1.17,6.5,14.0,1.17,7.0,15.0
16050,1,10260,70,45,45,70,65,40,50,40,8462,70,45,45,70,65,40,50,40,1.13,8.5,23.0,1.1,8.5,18.0,1.12,7.0,22.0,1.12,8.0,21.0
16051,1,10260,70,45,45,70,65,40,50,40,8654,70,45,45,70,65,40,50,40,1.2,6.5,15.0,1.2,6.0,12.0,1.2,5.5,14.0,1.17,5.5,12.0
16052,1,10260,70,45,45,70,65,40,50,40,9879,70,45,45,70,65,40,50,40,1.22,6.0,15.0,1.25,5.25,11.0,1.22,5.3,13.0,1.2,6.0,15.0
